AdjSalePrice,SqFtLot,SqFtTotLiving,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
316099,11391,1420,1,3,6,1984,0,0,121000,105000,98030,FALSE
335238,6629,1940,2.5,3,7,1989,0,0,76000,179000,98030,FALSE
331289,8449,1590,2.5,3,7,1989,0,0,76000,160000,98030,FALSE
325399,7902,1750,2.5,4,7,1990,0,0,76000,171000,98030,FALSE
418462,8525,2430,4,6,7,2002,0,0,68000,229000,98002,FALSE
285255,8525,2430,4,6,7,2002,0,0,68000,229000,98002,FALSE
329955,6607,1860,2.5,3,7,1989,0,0,67000,178000,98023,FALSE
355134,7502,1940,2.25,4,7,1991,0,0,67000,184000,98023,FALSE
294422,9699,1210,2,3,7,1989,0,0,67000,141000,98023,FALSE
354639,11398,1810,2.5,3,7,1990,0,0,67000,207000,98023,FALSE
326197,6735,1640,2.5,3,7,1989,0,0,67000,170000,98023,FALSE
253521,7094,1940,2.25,4,7,1991,0,0,67000,184000,98023,FALSE
477458,6850,2180,2.25,3,7,1973,0,0,200000,202000,98034,FALSE
480656,6705,2050,2.5,4,7,1973,0,0,200000,231000,98034,FALSE
404685,7280,1600,2.25,3,7,1973,0,0,200000,163000,98034,FALSE
529806,6120,1750,2.5,4,8,1977,0,0,233000,292000,98052,FALSE
390003,5564,1550,2.5,3,8,1978,0,0,233000,241000,98052,FALSE
428049,5319,1510,1.75,2,8,1978,0,0,233000,238000,98052,FALSE
434993,4500,1510,1.75,2,8,1978,0,0,233000,227000,98052,FALSE
455207,6500,1960,2.25,3,8,1977,0,0,233000,283000,98052,FALSE
410947,5842,1720,1.75,2,8,1978,0,0,233000,271000,98052,FALSE
508852,5900,1860,2.5,2,8,1978,0,0,233000,241000,98052,FALSE
457830,6851,1380,1.75,3,8,1978,0,0,233000,233000,98052,FALSE
445902,7056,1850,1.75,3,8,1979,0,0,233000,270000,98052,FALSE
378031,10433,2810,2.5,4,8,2001,0,0,100000,261000,98022,FALSE
452145,5802,2910,2.75,4,7,2006,0,0,116000,265000,98038,TRUE
741036,9266,2970,2.5,5,8,1979,0,0,299000,446000,98027,FALSE
679619,10946,2720,2.25,5,8,1977,0,0,299000,320000,98027,FALSE
826548,10946,2720,2.25,5,8,1977,0,0,299000,320000,98027,FALSE
722885,8700,2890,2.5,3,9,1979,0,0,299000,455000,98027,FALSE
904675,9340,2770,2.25,4,9,1979,0,0,299000,432000,98027,FALSE
655738,7349,2190,2.25,4,8,1979,0,0,299000,277000,98027,FALSE
554752,8823,2510,1.75,3,8,1979,0,0,299000,309000,98027,FALSE
757576,9914,2300,2.25,3,8,1980,0,0,299000,334000,98027,FALSE
616347,7015,2130,2.25,4,8,1980,0,0,299000,318000,98027,FALSE
543314,11754,1740,1.75,3,8,1980,0,0,299000,240000,98027,FALSE
298744,6740,1570,1.5,3,7,1983,0,0,58000,105000,98023,FALSE
211260,7577,1050,1,3,7,1983,0,0,55000,125000,98023,FALSE
210967,7577,1050,1,3,7,1983,0,0,55000,125000,98023,FALSE
3149342,11407,5500,4.5,5,11,2006,0,0,914000,1723000,98039,FALSE
976541,16534,3960,4,4,11,2014,0,0,1016000,1672000,98039,FALSE
849368,9382,1580,1.75,4,7,1963,0,3,444000,83000,98039,FALSE
1514969,16953,4460,3.5,4,9,1962,1994,0,725000,629000,98039,FALSE
1219221,11987,3030,3,5,8,1953,1983,0,686000,409000,98039,FALSE
1533313,16684,3250,2.25,4,9,1979,0,0,731000,469000,98039,FALSE
481848,5934,1030,1,2,7,1928,0,1,304000,102000,98115,FALSE
827105,7620,2320,3,4,7,1913,0,0,348000,361000,98115,FALSE
413819,8819,2720,2,4,8,1976,0,0,211000,211000,98003,FALSE
575356,11659,2500,2.75,4,9,1979,0,0,177000,253000,98003,FALSE
364489,11659,2500,2.75,4,9,1979,0,0,177000,253000,98003,FALSE
634882,9587,3120,2.5,3,8,1975,0,0,211000,243000,98003,FALSE
598124,9679,2370,2.5,4,8,1984,0,0,265000,316000,98027,FALSE
581208,13000,1890,1.75,3,8,1980,0,0,265000,260000,98027,FALSE
641852,8259,1920,2.25,4,8,1979,0,0,265000,302000,98027,FALSE
589767,9342,1950,2.25,4,8,1979,0,0,265000,298000,98027,FALSE
341570,5009,1670,2.5,3,8,2002,0,0,115000,171000,98042,FALSE
272372,7735,1300,1.75,3,7,1980,0,0,84000,136000,98022,FALSE
298209,7875,1580,1.75,3,7,1979,0,0,84000,146000,98022,FALSE
299636,7875,1650,2.5,3,7,1979,0,0,84000,189000,98022,FALSE
267441,8352,1070,1.5,3,7,1983,0,0,84000,129000,98022,FALSE
349346,8686,1150,1.5,3,7,1963,0,0,90000,159000,98055,FALSE
605107,4445,1130,2.25,3,8,1930,0,0,265000,345000,98117,FALSE
1405854,11000,3490,3.5,5,9,1978,2004,0,703000,628000,98040,FALSE
643862,13751,1680,1.5,3,7,1951,0,3,513000,51000,98040,FALSE
900035,13500,3400,3,5,8,1950,0,0,649000,158000,98040,FALSE
837969,13500,3980,3.25,5,9,2009,0,1,622000,812000,98040,FALSE
924107,10627,3590,2.75,5,9,1968,0,0,595000,422000,98040,FALSE
833666,10009,2120,2.5,4,9,1973,0,2,605000,156000,98040,FALSE
909089,10009,2120,2.5,4,9,1973,0,2,605000,156000,98040,FALSE
865694,9900,2310,2.25,5,8,1967,0,0,649000,138000,98040,FALSE
963656,10800,2600,2.5,5,9,1972,0,0,649000,258000,98040,FALSE
867304,10800,1950,1.75,4,8,1970,0,0,649000,220000,98040,FALSE
1033460,9800,3010,2.25,4,9,1973,0,0,649000,292000,98040,FALSE
1170452,15982,3360,3,4,9,1958,0,0,784000,263000,98040,FALSE
1181816,11732,4040,4.5,6,9,1962,0,3,568000,426000,98040,FALSE
3383085,31140,6410,3.25,4,12,1984,0,0,1850000,1778000,98040,FALSE
1426682,10713,2470,3.5,3,9,1975,0,0,784000,287000,98040,FALSE
817202,13600,2260,2.5,4,8,1974,0,0,676000,170000,98040,FALSE
898595,13600,2670,3.25,5,8,1973,0,0,676000,226000,98040,FALSE
891803,13556,2810,2.25,4,8,1974,0,0,676000,146000,98040,FALSE
876838,13200,1960,1.75,4,8,1974,0,0,676000,125000,98040,FALSE
1013035,12827,3000,3,4,9,1965,0,0,676000,356000,98040,FALSE
873724,12416,2320,2.25,5,9,1964,0,0,676000,160000,98040,FALSE
1205540,15118,3580,2.5,5,9,1965,0,0,641000,385000,98040,FALSE
911223,9726,2180,1.75,4,9,1966,0,0,649000,182000,98040,FALSE
861902,10244,2390,2.25,4,9,1966,0,0,649000,204000,98040,FALSE
988382,5386,2350,2.75,4,10,2003,0,0,595000,455000,98040,FALSE
1505913,8000,3420,3.5,5,10,2006,0,0,486000,860000,98040,TRUE
1651169,8000,3420,3.5,5,10,2006,0,0,486000,860000,98040,FALSE
791023,7700,1370,1.5,4,8,1955,0,0,486000,157000,98040,FALSE
694526,8939,1410,2.25,3,8,1957,0,0,486000,179000,98040,FALSE
898595,8000,3160,2.5,5,7,1960,0,1,459000,288000,98040,FALSE
2421702,10486,5410,5,5,11,2007,0,1,578000,1110000,98040,TRUE
2064315,8550,4150,4,5,11,2006,0,0,676000,993000,98040,TRUE
1235088,14862,4440,2.5,5,9,1956,0,0,757000,470000,98040,FALSE
1727673,8906,3370,3.5,4,9,2003,0,1,541000,695000,98040,FALSE
801576,16300,2830,2.75,3,8,1955,0,1,641000,207000,98040,FALSE
2295549,7071,3730,3.25,4,11,1985,0,0,1152000,402000,98109,FALSE
3340198,7680,5980,5,6,10,1910,0,0,1023000,1716000,98109,FALSE
866311,4480,3070,1.5,3,8,1923,0,0,458000,733000,98109,FALSE
502052,1760,1000,1,2,7,1924,0,0,170000,289000,98109,FALSE
531206,1760,1000,1,2,7,1924,0,0,170000,289000,98109,FALSE
806311,2802,2580,3,5,7,1909,0,0,170000,516000,98109,FALSE
802828,1545,1660,2.5,3,9,2002,0,0,240000,438000,98109,FALSE
771063,1545,1660,2.5,3,9,2002,0,0,240000,438000,98109,FALSE
767704,1159,1810,2.25,3,9,2002,0,0,170000,476000,98109,FALSE
571803,1381,1320,2.25,3,8,2005,0,0,170000,360000,98109,FALSE
1620624,3700,3380,4.25,4,9,1925,0,0,766000,583000,98109,FALSE
589194,932,1540,2,2,8,2002,0,0,240000,316000,98109,FALSE
754746,2400,2170,3,5,7,1950,0,1,152000,483000,98109,FALSE
631998,3200,2230,1.75,4,7,1924,0,0,378000,329000,98109,FALSE
865054,3520,2400,3.75,4,7,1924,2005,1,311000,450000,98109,FALSE
913433,2489,3030,3.25,5,7,1925,1988,0,170000,666000,98109,FALSE
610388,1525,1790,2.5,3,8,2008,0,0,170000,459000,98109,FALSE
606960,1324,1380,1.5,2,8,2008,0,0,170000,378000,98109,TRUE
619323,1295,1480,2.25,3,7,2005,0,0,170000,328000,98109,FALSE
832460,7350,2100,3,4,8,1958,0,0,486000,330000,98040,FALSE
785560,8430,2960,2,5,8,1960,0,0,486000,246000,98040,FALSE
689404,8532,2340,2.5,3,8,1964,0,0,541000,220000,98040,FALSE
759687,9188,1970,2.75,5,8,1963,0,0,541000,329000,98040,FALSE
618891,9600,1670,1.75,3,8,1961,0,0,541000,269000,98040,FALSE
734476,9953,2060,2.25,3,8,1964,0,0,541000,278000,98040,FALSE
1442700,8000,3520,2.75,4,10,2006,0,0,486000,849000,98040,TRUE
1588075,8000,3520,2.75,4,10,2006,0,0,486000,849000,98040,FALSE
1064230,9270,4440,4,5,10,1968,0,0,595000,557000,98040,FALSE
291670,9471,1660,1.5,4,7,1965,0,0,91000,165000,98001,FALSE
190432,9345,1320,1,3,7,1962,0,0,91000,98000,98001,FALSE
275469,8645,1140,1.5,3,6,1957,0,0,82000,109000,98003,FALSE
240503,8554,1508,1.5,3,6,1956,0,0,82000,87000,98003,FALSE
1004633,15061,3180,2.75,4,8,1963,0,0,730000,260000,98040,FALSE
1138016,15061,3180,2.75,4,8,1963,0,0,730000,260000,98040,FALSE
399516,5839,2260,1,3,7,1947,0,0,157000,277000,98133,FALSE
381487,8212,1460,1,3,7,1941,0,0,168000,214000,98133,FALSE
445171,8444,1810,1.5,3,8,1967,0,0,151000,240000,98133,FALSE
310929,29200,1600,2.25,3,7,1978,0,0,68000,171000,98042,FALSE
312245,29200,1600,2.25,3,7,1978,0,0,68000,171000,98042,FALSE
272486,13612,1530,1.75,3,7,1978,0,0,80000,154000,98042,FALSE
237862,2369,1940,1.5,3,7,1981,0,0,70000,121000,98042,FALSE
255476,2636,1780,2.5,0,7,1983,0,0,70000,123000,98042,FALSE
212736,1561,1230,1.5,2,7,1983,0,0,70000,95000,98042,FALSE
97433,1561,1230,1.5,2,7,1983,0,0,70000,95000,98042,FALSE
257878,3049,1660,2.5,3,7,1983,0,0,70000,72000,98042,FALSE
216986,1509,1230,1.5,2,7,1983,0,0,70000,95000,98042,FALSE
122694,1509,1230,1.5,2,7,1983,0,0,70000,95000,98042,FALSE
291073,2351,1900,2.5,3,7,1983,0,0,70000,156000,98042,FALSE
199613,1561,1230,1.5,2,7,1983,0,0,70000,95000,98042,FALSE
247517,3154,1660,2.5,3,7,1983,0,0,70000,105000,98042,FALSE
201801,1664,1230,1.5,2,7,1983,0,0,70000,95000,98042,FALSE
333413,5762,1680,2,4,7,1987,0,0,82000,180000,98042,FALSE
294827,6082,1360,2,3,7,1994,0,1,76000,155000,98042,FALSE
344780,5356,2050,2.5,3,7,1990,0,0,82000,189000,98042,FALSE
266381,5460,1310,2,3,7,1990,0,0,82000,149000,98042,FALSE
355672,5050,1610,2.5,3,7,1994,0,0,82000,154000,98042,FALSE
360724,6205,2020,2.25,3,7,1990,0,0,82000,185000,98042,FALSE
339269,4880,1310,2.5,3,7,1995,0,0,82000,171000,98042,FALSE
306698,5128,1290,2,3,7,1994,0,0,82000,150000,98042,FALSE
321583,7500,2090,2.25,3,7,1977,0,0,95000,181000,98031,FALSE
385773,9702,2090,2.75,4,7,1985,0,0,95000,211000,98031,FALSE
353468,7715,1490,2.25,3,7,1985,0,0,128000,126000,98042,FALSE
492207,19923,2400,2.75,4,7,1953,0,0,120000,246000,98042,FALSE
338238,12825,1670,1.75,3,8,1976,0,0,150000,121000,98042,FALSE
472871,13216,2140,2.25,3,9,1980,0,0,158000,216000,98042,FALSE
400413,13095,1780,1.75,3,9,1983,0,0,158000,175000,98042,FALSE
301841,11300,1300,1,3,7,1962,0,2,117000,96000,98030,FALSE
257457,13685,1920,1,3,7,1966,0,0,130000,114000,98030,FALSE
244175,11475,950,1,3,7,1966,0,0,130000,78000,98030,FALSE
307652,19177,1790,2.5,4,7,1966,0,2,117000,114000,98030,FALSE
507039,8250,2290,3,4,9,1990,0,0,145000,239000,98042,FALSE
466482,8250,2740,4,4,9,1990,0,0,145000,254000,98042,FALSE
332844,9921,1600,2.5,4,7,2009,0,0,90000,173000,98042,TRUE
105301,5626,1650,2.5,4,7,2012,0,0,90000,191000,98042,FALSE
368120,6232,2150,2.5,4,8,2004,0,0,87000,186000,98042,FALSE
340102,5929,2210,2.5,4,8,2004,0,0,87000,221000,98042,FALSE
420967,5709,2200,2.5,3,8,2005,0,0,87000,211000,98042,FALSE
377373,6270,1850,2,4,8,2004,0,0,87000,207000,98042,FALSE
399260,8069,2080,2,5,7,1960,0,0,180000,221000,98133,FALSE
455111,7946,1360,1.75,3,7,1960,0,0,170000,212000,98133,FALSE
280006,9576,960,1,3,7,1975,0,1,56000,88000,98042,FALSE
361504,15000,2170,2.25,3,8,1978,0,0,197000,161000,98042,FALSE
454866,14383,2040,2.25,4,8,1977,0,0,197000,141000,98042,FALSE
443375,15450,2750,3.25,5,8,1976,0,0,197000,194000,98042,FALSE
363994,14950,2360,2.25,3,9,1978,0,0,197000,206000,98042,FALSE
655645,33825,3800,2.25,3,10,1976,0,0,264000,303000,98042,FALSE
436153,14706,1580,1.75,3,8,1975,0,0,197000,115000,98042,FALSE
550820,15540,2950,2.75,4,8,1974,0,0,197000,198000,98042,FALSE
455068,14400,2530,2.5,5,8,1974,0,0,197000,171000,98042,FALSE
462136,12408,3160,2.5,4,9,1973,0,0,211000,256000,98042,FALSE
549246,12792,3140,2.5,4,9,1977,0,0,197000,302000,98042,FALSE
476542,21465,2760,2,4,9,1979,0,1,189000,260000,98042,FALSE
374028,17500,3000,2,4,9,1975,0,0,197000,50000,98042,FALSE
415556,13530,2020,2.25,3,8,1977,0,0,197000,136000,98042,FALSE
492805,18850,2260,2.25,4,9,1976,0,0,197000,198000,98042,FALSE
344990,9874,2160,2.25,3,7,1968,0,0,140000,148000,98042,FALSE
281508,9600,1430,1.75,3,7,1970,0,0,140000,94000,98042,FALSE
399430,10600,2270,2.5,4,7,1973,0,0,140000,162000,98042,FALSE
319267,7199,2840,3,5,7,2003,0,2,81000,248000,98178,FALSE
171146,7785,2140,2.5,4,6,1933,0,1,81000,222000,98178,FALSE
413039,9375,3220,3.25,4,8,1962,0,0,129000,226000,98030,FALSE
511227,4080,940,1,2,7,1913,0,1,306000,213000,98105,FALSE
877534,29163,3030,2.5,4,10,1998,0,0,260000,549000,98053,FALSE
283658,6275,1200,1.75,3,7,1992,0,0,65000,135000,98002,FALSE
1678403,15235,4640,3.5,7,11,1965,2003,0,721000,966000,98040,FALSE
489675,10500,1720,2,4,7,1963,0,0,241000,196000,98033,FALSE
432456,7614,1260,1.5,3,8,1971,0,0,262000,204000,98052,FALSE
390642,9245,1320,1.5,3,7,1971,0,0,262000,144000,98052,FALSE
488544,7350,1630,2.5,5,7,1968,0,0,269000,198000,98052,FALSE
422711,7560,1150,1,3,7,1968,0,0,269000,95000,98052,FALSE
465871,7360,1400,1,3,7,1969,0,0,269000,160000,98052,FALSE
429594,6840,1240,1.75,3,7,1968,0,0,269000,141000,98052,FALSE
354923,7360,1060,1,3,7,1969,0,0,269000,73000,98052,FALSE
419633,5655,1240,1.75,4,7,1968,0,0,269000,148000,98052,FALSE
468032,5655,1240,1.75,4,7,1968,0,0,269000,148000,98052,FALSE
518725,7872,2140,2.25,4,7,1977,0,0,269000,253000,98052,FALSE
529432,7200,2500,2.5,5,7,1977,0,0,269000,290000,98052,FALSE
323193,3866,1760,2.5,3,8,2003,0,0,111000,183000,98038,FALSE
357898,3600,1740,2.5,4,8,2002,0,0,111000,181000,98038,FALSE
317261,3600,1880,2.5,4,8,2002,0,0,111000,190000,98038,FALSE
420952,4982,2540,3.5,4,8,2003,0,0,130000,225000,98038,FALSE
395301,8851,2350,3.5,4,8,2003,0,0,136000,219000,98038,FALSE
338343,3600,1760,2.5,3,8,2003,0,0,111000,183000,98038,FALSE
406127,5127,1870,2.5,3,8,2003,0,0,111000,195000,98038,FALSE
755381,8462,2200,1.75,4,7,1954,0,0,630000,109000,98004,FALSE
1797478,8000,4150,3.5,5,10,2001,0,0,630000,837000,98004,FALSE
2118422,16497,6360,4.5,4,11,1998,0,1,601000,1222000,98004,FALSE
887038,10015,5100,3.25,5,11,2008,0,0,826000,1319000,98004,TRUE
2014349,18745,4020,2.75,4,10,1989,0,0,979000,698000,98004,FALSE
1595410,27068,5200,3.5,6,10,1982,0,0,966000,879000,98004,FALSE
1446007,9547,2660,2.75,4,8,1968,2006,0,853000,586000,98004,FALSE
1813873,9490,2100,2.25,2,9,1977,0,0,1459000,433000,98004,FALSE
3430744,12717,2910,4,5,11,1989,0,0,1711000,1565000,98004,FALSE
587827,23400,3490,3.25,4,8,1957,0,0,317000,328000,98006,FALSE
660537,10600,3000,2.5,4,8,1966,0,0,301000,293000,98006,FALSE
511630,11719,2330,2.5,3,8,1964,0,1,288000,260000,98006,FALSE
417188,3800,3490,3.5,5,9,2015,0,0,260000,778000,98115,FALSE
523159,8647,1960,2.25,4,8,1965,0,0,281000,192000,98177,FALSE
470309,8446,1530,1.75,3,7,1966,0,0,281000,127000,98177,FALSE
494191,8118,2210,2.25,5,8,1966,0,0,281000,169000,98177,FALSE
386573,5400,1230,1,3,7,1946,0,1,217000,171000,98116,FALSE
464590,37412,1580,2,3,8,1989,0,0,179000,188000,98045,FALSE
651145,4590,2310,2,4,7,1926,0,0,335000,300000,98103,FALSE
723267,5100,2160,1,3,7,1924,0,2,519000,159000,98103,FALSE
506287,3920,950,1.5,3,7,1927,0,0,335000,184000,98103,FALSE
753732,3920,2350,1.75,3,7,1927,0,0,335000,396000,98103,FALSE
915621,3920,2840,3,3,9,1926,2005,0,335000,691000,98103,FALSE
656765,3920,1320,1.75,3,7,1927,0,2,235000,341000,98103,FALSE
295945,33600,1100,1.5,3,7,1967,0,0,86000,108000,98001,FALSE
235303,13100,1008,1,3,6,1943,0,2,60000,101000,98001,FALSE
428767,9660,1970,2.25,3,7,1962,0,0,182000,280000,98011,FALSE
552406,7008,2090,1.75,4,8,1950,0,0,301000,183000,98117,FALSE
644964,13938,2400,2.5,4,9,1989,0,1,275000,304000,98059,FALSE
828426,6000,2810,2.5,3,8,2000,0,0,209000,401000,98027,FALSE
403676,7200,3050,3.5,4,7,1968,0,0,91000,175000,98003,FALSE
474554,6810,2988,2.5,4,9,2007,0,0,92000,277000,98042,TRUE
477460,6384,3110,2.5,4,9,2007,0,0,92000,287000,98042,TRUE
246575,6634,810,1,2,6,1943,0,0,84000,114000,98168,FALSE
518095,8490,2310,2.5,3,9,2003,0,0,97000,317000,98019,FALSE
587983,6870,2400,2.5,4,9,2003,0,0,93000,328000,98019,FALSE
534737,6795,2400,2.5,4,9,2003,0,0,93000,332000,98019,FALSE
529747,7478,2400,2.5,3,9,2002,0,0,85000,329000,98019,FALSE
598195,7350,3180,2.5,4,9,2002,0,0,95000,374000,98019,FALSE
566932,7708,3090,2.5,4,9,2002,0,0,95000,370000,98019,FALSE
1054848,8816,5310,4.75,7,10,2013,0,0,800000,1708000,98004,FALSE
1039048,15788,2160,2,3,8,1951,0,2,684000,254000,98004,FALSE
656318,5158,2310,2.5,4,9,2004,0,0,129000,469000,98072,FALSE
725165,5095,3550,3.5,5,9,2005,0,0,149000,572000,98072,FALSE
716230,5178,3660,3.5,4,9,2005,0,0,149000,567000,98072,FALSE
582678,5229,2200,2.5,3,9,2005,0,0,129000,463000,98072,FALSE
581421,5000,2170,2.5,4,8,2004,0,0,129000,390000,98072,FALSE
283030,9200,2100,1,4,7,1959,0,2,85000,139000,98168,FALSE
534092,18077,2230,2.5,4,8,1973,0,0,208000,285000,98155,FALSE
462541,16434,2130,1.75,3,7,1955,0,0,173000,367000,98155,FALSE
761878,9000,2730,2,4,8,1966,0,0,140000,454000,98155,FALSE
407896,5712,1190,1,3,7,1935,0,0,189000,196000,98103,FALSE
687213,5978,2850,2.5,4,9,2001,0,0,219000,389000,98074,FALSE
707768,6072,3220,2.5,4,9,2000,0,0,219000,407000,98074,FALSE
602822,5762,2470,2.5,3,9,2000,0,0,219000,352000,98074,FALSE
609719,5520,2570,2.5,4,9,2000,0,0,219000,353000,98074,FALSE
357596,6400,1540,1,3,6,1944,0,0,108000,197000,98126,FALSE
258246,6400,1350,1,2,6,1943,2008,0,108000,224000,98126,FALSE
814778,9705,2630,2.25,3,8,1987,0,0,270000,415000,98052,FALSE
319468,9987,1670,2,4,7,1967,0,0,67000,153000,98001,FALSE
318186,7360,1740,2,4,7,1967,1990,0,67000,166000,98001,FALSE
265274,8075,1190,1,3,7,1967,0,0,67000,114000,98001,FALSE
247181,7035,910,1,3,7,1968,0,0,72000,107000,98001,FALSE
298932,7245,1250,1,2,7,1980,0,0,55000,142000,98023,FALSE
273520,7256,1070,1,2,7,1981,0,0,55000,141000,98023,FALSE
282638,9158,1070,1,2,7,1981,0,0,55000,156000,98023,FALSE
270977,6800,1230,1,2,7,1982,0,0,55000,144000,98023,FALSE
342260,7192,2000,2.75,4,7,1994,0,0,55000,168000,98023,FALSE
346083,6450,1840,3,4,7,1994,0,0,55000,162000,98023,FALSE
250320,9750,970,1,3,7,1966,0,0,50000,128000,98023,FALSE
308565,18200,1390,1.75,3,7,1962,0,0,66000,156000,98023,FALSE
328229,10120,1850,2.25,4,7,1965,0,1,63000,196000,98023,FALSE
282026,10605,1820,1.5,3,7,1964,0,1,63000,180000,98023,FALSE
250733,8470,840,1,3,6,1961,0,0,48000,94000,98023,FALSE
261526,8970,1040,1,3,6,1961,0,0,48000,102000,98023,FALSE
298752,9600,1120,1,2,6,1962,0,1,45000,109000,98023,FALSE
254403,8925,1040,1,3,6,1961,0,1,45000,102000,98023,FALSE
572450,35100,2810,2,3,9,1963,0,0,167000,387000,98027,FALSE
465886,36123,2120,2.5,5,8,1976,0,0,167000,299000,98027,FALSE
581635,34528,2190,2.5,3,8,1994,0,0,167000,306000,98027,FALSE
603429,44311,3390,3,6,7,1978,0,0,149000,322000,98027,FALSE
548571,44107,3070,2.5,4,9,1986,0,0,167000,436000,98027,FALSE
808507,35100,2940,2.5,3,10,1993,0,0,167000,543000,98027,FALSE
449459,38634,1940,2.25,3,8,1983,0,0,167000,290000,98027,FALSE
575722,48582,2750,2.25,3,8,1974,0,0,167000,373000,98027,FALSE
758455,35139,3780,3.5,4,8,1965,0,0,167000,451000,98027,FALSE
568024,36000,2120,2.5,3,9,1978,0,0,167000,358000,98027,FALSE
648810,35264,3270,3.75,5,9,1971,0,0,167000,486000,98027,FALSE
530879,35272,2450,2.25,3,8,1973,0,0,167000,339000,98027,FALSE
596984,35100,3370,2.25,3,8,1986,0,0,164000,433000,98027,FALSE
553412,36680,3000,2.75,4,8,1968,0,0,167000,368000,98027,FALSE
543592,36558,2340,2.25,4,7,1980,0,0,167000,252000,98027,FALSE
793979,40202,4610,3.75,4,10,1980,0,0,149000,626000,98027,FALSE
508498,41056,3360,2.5,4,8,1980,0,0,149000,360000,98027,FALSE
717004,37859,3420,2.5,4,8,1980,0,0,167000,418000,98027,FALSE
676209,50405,4300,3.25,5,8,1972,0,0,167000,410000,98027,FALSE
500561,40205,2510,2.5,3,8,1982,0,0,149000,371000,98027,FALSE
555627,35060,2150,2.25,3,8,1978,0,1,152000,293000,98027,FALSE
436845,37183,3850,3.5,4,9,1975,0,0,167000,425000,98027,FALSE
722135,40921,3500,3.25,4,9,1977,0,0,167000,436000,98027,FALSE
644326,40921,3500,3.25,4,9,1977,0,0,167000,436000,98027,FALSE
522854,35025,3020,3.25,3,9,1986,0,0,149000,391000,98027,FALSE
374228,7605,2290,2.75,4,7,1978,0,0,95000,171000,98031,FALSE
379752,7130,2270,2.25,4,7,1978,0,0,95000,168000,98031,FALSE
358123,7000,1740,1.75,4,7,1978,0,0,95000,171000,98031,FALSE
325494,7326,1840,2.25,3,7,1979,0,0,95000,192000,98031,FALSE
349346,8230,1790,2.5,4,8,1999,0,1,105000,183000,98031,FALSE
282789,8207,730,1,2,6,1948,0,0,180000,63000,98133,FALSE
368795,8216,800,1,2,6,1940,0,0,180000,82000,98133,FALSE
282654,5074,1040,1,3,7,1955,0,0,64000,123000,98002,FALSE
714392,5772,2630,3,4,9,2006,0,2,242000,506000,98052,TRUE
819470,5772,2630,3,4,9,2006,0,2,242000,506000,98052,FALSE
595821,10512,4250,3.75,4,11,2008,0,0,327000,893000,98052,TRUE
697396,4972,2630,3,3,9,2006,0,0,285000,484000,98052,FALSE
760414,6188,2630,3.5,4,9,2007,0,0,285000,499000,98052,TRUE
714705,4896,2630,3,3,9,2006,0,0,285000,486000,98052,TRUE
1002396,5935,3060,2.5,4,9,2011,0,0,285000,586000,98052,TRUE
400130,3600,1540,1.5,3,7,1933,0,1,183000,257000,98136,FALSE
821938,14910,3210,2.5,4,10,1995,0,0,262000,451000,98074,FALSE
830821,15347,3360,3.5,4,10,1995,0,0,262000,471000,98074,FALSE
808175,15347,3360,3.5,4,10,1995,0,0,262000,471000,98074,FALSE
670629,11997,3010,2.5,4,10,1991,0,1,262000,418000,98074,FALSE
492306,6000,1580,2,3,7,1948,0,0,167000,243000,98118,FALSE
461804,4770,1430,1,2,8,1909,0,0,150000,360000,98118,FALSE
375518,2997,1680,2.5,4,7,1998,0,0,114000,214000,98118,FALSE
366274,8868,1530,2,4,7,1951,0,0,177000,181000,98155,FALSE
279428,9383,1680,1,5,7,1929,0,0,184000,136000,98155,FALSE
380230,9458,1450,1.5,3,7,1962,0,0,184000,186000,98155,FALSE
415556,10617,2180,1,4,7,1950,0,0,190000,155000,98155,FALSE
353468,5529,1350,2,2,6,1934,0,0,150000,157000,98155,FALSE
331777,9083,1050,1,3,7,1951,0,0,184000,94000,98155,FALSE
234894,9519,2110,1.75,2,7,1948,0,0,184000,148000,98155,FALSE
602770,9519,2580,2.75,4,8,2000,0,0,184000,323000,98155,FALSE
350368,9344,880,1,3,6,1936,0,0,184000,95000,98155,FALSE
317391,6731,770,1,2,6,1943,0,0,156000,121000,98155,FALSE
433240,4947,1950,2.5,4,8,2000,0,0,172000,223000,98056,FALSE
565336,7819,2650,2.25,3,8,1956,0,0,239000,201000,98056,TRUE
376593,7200,2520,1.75,4,7,1955,0,0,239000,158000,98056,FALSE
495683,7463,1260,1,3,8,1955,0,0,239000,118000,98056,FALSE
448601,7191,1800,1.75,2,7,1952,0,0,257000,101000,98056,FALSE
204704,5280,800,1,2,6,1918,0,0,72000,103000,98022,FALSE
302222,4965,1620,2.5,3,7,2007,0,0,71000,167000,98022,TRUE
251351,7670,1050,1,3,7,1955,0,0,79000,128000,98022,FALSE
269584,7670,1050,1,3,7,1955,0,0,79000,128000,98022,FALSE
285309,10212,1200,2,3,6,1949,0,0,82000,144000,98022,FALSE
267038,10212,990,1,2,6,1949,0,0,82000,110000,98022,FALSE
264792,10489,1660,1.75,3,7,1951,0,0,82000,177000,98022,FALSE
306233,10489,1660,1.75,3,7,1951,0,0,82000,177000,98022,FALSE
598817,12460,3330,3,4,8,1965,2008,2,308000,512000,98006,FALSE
